,X,Y,Z
0,9.858483120203665,7.563159280041688,20.037273043370362
1,8.536768850765384,-36.810622176261006,35.198227028244766
2,8.86223828845306,4.627556995522637,20.714684473754538
3,-15.537150535726475,12.066754599294743,24.32448738190667
4,-42.80912464617152,4.908897947082021,31.790925095281647
5,12.881669333234353,7.195149616507827,14.014832382125643
6,12.89345017682421,6.496429544949461,14.271859391643954
7,13.266163751209472,7.786291221005634,6.574464331068468
8,6.999493910085936,10.27126023929738,5.36483377086523
9,-35.08217301699222,8.071591768405682,25.019535309880975
10,7.230584084944133,9.17358736116745,11.956152246406482
11,20.217387571692406,-53.531198938193995,16.218495600936663
12,-12.252459099187874,-61.670609797874405,16.286272322445406
13,-26.510502866718806,-55.436795916459275,7.271797538442337
14,-61.74979361296888,-7.535948458634431,8.715766065833899
15,13.99906165037346,-13.910730736935392,9.287295648162473
16,-4.860345119269781,-64.51189576700412,9.598368778788252
17,8.84713124589305,-30.827462973051315,34.51146745205164
18,12.184089906629556,4.879098098826418,14.669346920685513
19,17.769449169850805,-59.75887376883043,16.191674764623485
20,10.316124826167645,-59.597057484872344,-0.04073035810089287
21,11.832102547842112,-28.559060163313173,20.57558375282059
22,-43.298600972262946,5.152512890604445,24.81178759678464
23,-64.25886638397257,6.76697227447028,20.09428999390777
24,11.674728318888853,-62.677057200524075,1.10194693721985
25,13.526116634077166,-5.146204190257058,10.198341535399903
26,6.8766013441347225,-54.47032532776539,-1.4211094905967663
27,3.40091932212691,-61.70226809676481,26.426321692165434
28,13.408531915838275,-4.508502759921053,10.128910391040321
29,8.164130859381295,7.806531880203714,26.313417480703105
30,7.4953193067117665,-3.517853710722667,21.61069442611612
31,6.6777047947063854,10.368763564052095,5.327291072442957
32,6.557358651620411,10.006605896318739,-1.0134771746919924
33,-15.083581021882853,-70.39973969522453,15.652743905316537
34,-50.00244994258271,-19.03835506343176,34.79714151304563
35,-21.52429358513961,-63.6005931657835,23.409284969674143
36,4.439361072004069,-52.275850243448886,33.9620328409601
37,-49.7950909936049,-20.91400233791591,19.473462141299045
38,-3.7998603134903925,-59.237819839096254,32.17641749351736
39,12.673256686759931,-65.40767158674811,12.325898952632311
40,-68.35717383609084,8.86318753019409,14.728596939485003
41,-3.245481878338517,10.528936167680506,16.577004585828846
42,3.625480039678285,-70.18296691098074,12.567175362891973
43,7.338875416688743,8.49341671961453,18.85501805713602
44,11.732476618370463,-65.0719974335689,16.313050130909822
45,5.171354116396393,9.882213129861608,31.714855172654573
46,-4.014349059539932,-70.0378170011038,12.706786567390767
47,1.457614097963134,10.694580602338501,11.172476001574637
48,7.452178639531824,9.53460245893319,-1.0191558365019127
49,14.177200132715214,-50.81391667811816,28.108730505474885
50,-67.26614527818965,2.856034031202576,22.558050396527584
51,-39.49132805018666,-31.90378719652042,19.52008120776274
52,-55.7478787145951,-25.30665268482278,2.5853302240647036
53,-69.14875448564919,4.3705640772561,15.689252071982777
54,-5.014887483845454,10.971943820053582,16.69165006114199
55,6.822262630339547,10.324752544212007,5.343283763855497
56,17.782956999886988,-40.798656470304586,10.554743109428372
57,16.93800251401034,-2.8963975925819447,1.5813090086663983
58,6.269616855323995,-69.44528715384419,12.435525825901397
59,-48.58593293795712,4.617571887439857,11.962027190584319
60,4.014412639151239,-52.73936272148379,33.9499552519013
61,11.695599904622515,-63.45835369544605,1.5064543035085824
62,15.04038831136133,-41.13846795972931,21.347505224562706
63,15.327068989641894,2.8222161707013154,0.21754727530717766
64,-47.04948550391586,-35.90368197621572,2.116029693467251
65,-33.15142883051753,-47.10441601291856,8.593424328117518
66,5.695537240179143,-68.86461943490579,16.30881281623762
67,-33.963399422327726,-40.88323555240318,27.028718317597065
68,17.260240947894875,-1.561306860779716,0.976541787612387
69,-34.886928225019304,8.135314813853714,25.048715485788044
70,-59.09787542208011,2.8450116453515903,17.599879623060396
71,9.305881194949645,-11.418640722767224,20.86068746901843
72,19.575867808811044,-55.74109458370664,11.563898018702051
73,-7.865521561314135,11.779829902787128,23.560882003628038
74,12.05820405728192,8.386896663831582,6.274794062780023
75,-71.03617958238769,12.682575171968672,19.842968693762842
76,7.9036233397241125,-4.421529343632266,27.444102168926495
77,-26.63992597292262,-55.25964127979995,7.3153558168214
78,9.44969981592531,-5.408159239774869,16.0870384262988
79,8.85419372618275,-18.785892586854125,4.601316745144643
80,-63.668383588567586,3.4363551130700536,16.786956233822956
81,-57.31769389426751,-18.670166989484535,4.167410354917243
82,14.859613143501015,1.8555036110430638,9.059258041934351
83,14.855983966344798,6.458205853032407,7.2150518663081975
84,9.787046455382349,6.900222035090163,20.206616476883564
85,-60.38346955007281,3.794345480384571,29.928171010721975
86,-31.84736881550939,-41.76193956591827,18.32469739896419
87,8.973993023850696,8.701733714472546,-0.9306754881409454
88,7.5213660348542986,-1.6666576703566243,27.51431978811009
89,-19.604729850007683,-62.68011822708599,1.85447274216546
90,-19.249637320869045,11.687393966184672,24.813357350351076
91,18.564401969572657,-51.14535631104816,21.33189721584551
92,-58.04799249145521,-15.393288762000065,5.449663982728637
93,-71.77266096378285,16.039174639881967,5.516721257376504
94,-36.10320969908795,7.577616096185427,18.58402278151922
95,-5.982972558843589,11.462772911008624,23.582752055323553
96,1.5739899781810465,-68.34109988730005,19.516208539642808
97,14.82916196201775,-7.72690276566494,3.243112620195509
98,-68.66461674094772,4.345224478090563,15.846580350966459
99,-3.7778118580174738,-66.20979184840893,24.98416606297047
100,6.175169253885955,9.618572293037463,31.877247681037367
101,10.469579286417012,-13.268028169695976,4.117305018763715
102,10.303597573487409,2.292767688691839,15.178351347116678
103,-17.84489109337113,-65.62675286542824,22.79904939235538
104,-3.2045794850118514,-72.08670358655053,16.185795180111512
105,9.895768384126583,-30.394243007342126,4.328322440371108
106,15.347664422576706,2.784628964476573,0.2207142926041179
107,-47.07124098666,-35.920042988138064,25.686422808685816
108,-63.34991748496384,-6.153387857066274,8.854560556588197
109,-9.376438224689139,14.34081012993499,5.903512144124235
110,-57.55781134936181,3.645239061169889,30.330935500781646
111,13.700687884387907,-10.785723698235255,9.707802217927306
112,12.193476361042212,4.884107430179917,14.670618681008026
113,-67.39854912631654,-2.642047767366236,8.371672106041506
114,6.169351077086074,10.207889560137733,-1.0037615167120268
115,-57.49610579996869,-17.86723636626155,4.489947249049917
116,-0.05261939819487704,11.729857882540124,5.264483421869649
117,13.490378927726844,-1.2885240844014163,9.845424090431658
118,-25.718275597878375,-47.3453259307721,24.483783045543763
119,17.030456357321057,-2.7020243618300785,1.500200366445747
120,-49.77355382643911,3.3771705544481048,24.89241911371133
121,19.046692919174014,-48.948603382523885,16.233050592304377
122,-10.270792255717105,12.418126311488571,17.591396658360694
123,-63.263535888329265,4.96381854030288,24.215004123100844
124,-2.4229880354025983,-71.92955410453827,16.22433823337291
125,4.567408181064228,-60.92866790250608,26.617335652281085
126,-11.911670065877537,12.425802059827287,17.83873654849643
127,13.983936718459034,0.5217945058926912,9.292831432332369
128,10.931972373859885,-60.672915995792316,0.30858460863676385
129,17.240679860853152,-0.9898352127672965,0.8136408591987152
130,9.41805978800609,-13.677999915921148,20.52353927969095
131,-60.24927799519126,2.641475968301071,18.452525779446034
132,8.950632313731788,8.259637209396896,19.491148826880845
133,-1.3555280476289215,10.838073447611482,30.85347528867999
134,-29.088537087909824,-52.40194583757008,7.613930536139612
135,6.873110420330334,9.341748150156604,32.04889974618205
136,-41.48907725318137,5.854329685757566,24.85474235073
137,-61.61484305988031,-7.714911784323872,8.658679546632433
138,-71.9400841056321,14.60541571298884,5.788204610964646
139,-14.551713415009086,-56.65943581810973,31.66653468090973
140,-70.66201342330565,18.961904253075478,4.255583291126026
141,11.019789501248404,8.32195730038163,12.912787293408035
142,13.752152946025067,-7.396138676813329,10.303375152040049
143,-64.49997104571054,-7.2813230215035905,21.51507526532719
144,6.022146043629829,-53.26568222894127,-1.6786782121743666
145,-57.50142174273759,-17.8737315615056,4.498032911538693
146,14.752783115375106,6.613406378553339,7.151138447087458
147,-28.217438378417796,10.060610857115012,32.11061488657443
148,-68.1541307898698,17.133756493323016,11.577679620533079
149,-61.45530974323348,-0.43286423986372746,15.607634006207482
150,-59.4289615331286,-16.338134262106514,23.4313616662851
151,7.864943004339362,6.810944535928272,26.625051858758212
152,5.2966577812485385,9.850698276948684,31.733403390678298
153,8.949689687032954,9.660025424145864,5.665192126924518
154,5.1223208193534555,-51.453490784227995,34.031682796766745
155,6.682224552211998,-15.287522436229871,33.71421902897295
156,6.975304644335512,9.230090359026061,11.910811321980283
157,8.171292868023542,8.402850982185853,19.16916471080782
158,6.769134319437316,10.344074738772974,5.336775070462202
159,-54.520077750117046,-13.778286421128138,12.800450585397614
160,-16.705488320668326,-65.98094197226266,22.700987387364336
161,-13.196429169034733,-61.2208635720126,16.244443714620495
162,15.463545115080493,3.9648335056553208,8.143845029457207
163,-19.82139268872936,11.678997540063172,31.58505035409555
164,-29.950020182288274,-49.94711976310263,28.778711577200458
165,6.581983888070385,-49.62716330713484,34.22736753655094
166,-69.792536922448,12.90180907888426,14.17732315196712
167,-72.05352067284511,11.335514910044562,6.094369397888218
168,-70.63092439054384,3.5010960328767595,6.952299734586142
