,X,Y,Z
0,8.624800538865033,8.841845281534756,19.685826294269408
1,10.45684075987718,-34.38458102155746,33.48670618343505
2,9.779107581175321,4.5480177994328645,19.89650674991687
3,-13.216075408183569,9.616859928251575,24.928248701718537
4,-44.18227698561927,8.408555176270529,30.583665190311102
5,7.880938776252127,9.98350434993119,13.188752607993441
6,8.798379980303613,9.448939898790004,13.27108903454142
7,8.254940162349321,9.284887698197869,7.191528226495933
8,5.72123810757815,10.332648189459187,6.994786767598003
9,-40.46277437587391,10.096056745258256,25.612021290909745
10,6.123610896505888,9.57347460245379,13.353122969163188
11,9.341155567739872,-46.708460888105414,15.48315271305583
12,-13.602244605672093,-60.4937028684497,18.99772355601783
13,-24.832528746121945,-51.99668430126883,9.628704406864653
14,-71.09028206235323,-3.930764824188299,5.880110735442007
15,9.169338414866088,-12.199453056657445,8.223055851622373
16,-6.889237005050747,-68.94799939742704,6.658127654226349
17,10.891987918558712,-28.088210495941645,33.599629907957976
18,8.57475238270397,6.5041628796342925,13.554078393615338
19,7.910421016697198,-53.2084679284722,15.163603068770835
20,6.145438685528969,-57.87646793570474,2.735228348986155
21,9.61029583680819,-26.309706778720408,21.519514237367254
22,-44.06811859012412,9.990168597915863,25.79098966445972
23,-70.33037263718998,-0.44826643736714544,16.78229288849443
24,5.343181795563992,-61.73106985930883,2.8533282063860304
25,10.070608914426264,-7.098223873686455,8.007651843337241
26,7.861765087492137,-53.928140119112015,2.6606844190014414
27,5.966430766387763,-65.56022146170857,28.881379132850796
28,10.015427636369555,-6.613235312644188,7.995389786549659
29,10.179548847725483,9.415785254990263,28.83194206533552
30,10.061606686440495,-6.068387872081978,19.83896352586704
31,5.659542363164393,10.378101581161767,6.998557320108071
32,6.1800668624183555,9.274684446043967,0.9358542411601602
33,-3.1223415832586596,-68.60125156946238,16.538602160687905
34,-64.98702110718959,-11.06427820440635,29.597689162736366
35,-8.155504513930472,-64.79014214922034,27.454129103969503
36,5.45232525719295,-61.81231725572488,34.300519641036146
37,-56.750486219586364,-18.7036665514735,16.356153024445344
38,2.700311597130329,-70.53156192132187,34.60461553673271
39,8.050536972948894,-61.453427696149134,9.906252354800404
40,-65.00302775268509,4.0610791126293275,10.460509370583079
41,0.8496973739274981,8.839585951980505,17.774974326062544
42,4.485216634699186,-68.44834076723572,10.04155936382022
43,7.410110764388438,9.310895642223407,19.671639222802256
44,6.0618590833510355,-60.69284322024767,15.877736092892075
45,9.288143088559137,9.65409935932997,32.24465691239314
46,0.1328567105213736,-70.9201695073286,10.305090122866119
47,3.2175057505045905,9.827619486258692,13.377604333044355
48,7.193961278798891,9.76941990394761,0.8835337741479217
49,9.15412806305434,-49.06358840489145,26.853514237282525
50,-71.67014876519255,2.823080059483213,24.072726757825325
51,-41.063199037860635,-34.506939525116266,15.440811147043522
52,-52.817746961725,-21.72920153182671,4.211764456858312
53,-65.08947022077705,4.9667790592715315,18.081144162613334
54,-1.4632100332077187,8.762422969731563,18.730684456528728
55,5.6868511959810535,10.358275483954749,6.997281839932877
56,9.261383435224314,-37.05141902166649,9.236422847073644
57,8.802455117148668,1.324976642374289,1.3928786707767944
58,5.212660370684121,-67.86030896800006,10.000256829731232
59,-45.73426334408649,9.071139890604778,14.55023769410515
60,5.330960699527789,-62.21733495923404,34.31334938719468
61,4.0656643065787295,-63.57194170296171,2.89531750281793
62,9.635983989738703,-36.07790415401643,21.188436848669973
63,9.377255022683276,5.153967432574911,1.1472101151089815
64,-40.115866160713445,-34.444655164787214,4.006863409139437
65,-28.57793974969228,-47.08721928995991,9.359834192868874
66,4.94895481944506,-65.97824091251877,16.69334316377854
67,-38.099526481809484,-42.566278624812014,20.850549661200088
68,9.79010589393912,3.423196318387268,1.2235678390775115
69,-40.41601356701636,10.123712800234104,25.674165753210797
70,-58.90087093503841,7.067533229543031,18.297839472148212
71,9.851579598336242,-10.661196907805602,21.238310237738407
72,9.317616279937697,-47.461219696689355,10.125440603508858
73,-4.871682413433263,9.320464178789374,25.18330581574954
74,7.137082989280762,10.022709850463498,7.240456454781345
75,-71.724808327721,4.7033202086276145,20.07747743736895
76,11.192271570970599,-7.0173155213911,25.20103433942263
77,-24.88502083772023,-51.95276012839761,9.631995268272265
78,8.949692594469346,-6.922064464701523,15.73578121988635
79,7.822837008181513,-17.766193153301426,2.0295997218510036
80,-61.738901429617336,6.185797218503503,17.89813212983798
81,-59.573993499104304,-14.839882448584984,4.836955822002958
82,9.417593728532657,4.605119934657463,7.513326339317476
83,8.653233972924522,9.048851496765375,7.1651671824378145
84,8.984571536688039,7.689748095866651,19.070263968196187
85,-69.49441936528562,3.766514684991909,29.480496460854507
86,-31.20155381625766,-44.347055480243,17.902511443730248
87,7.5380622904217365,9.759837927242813,0.8857305816882635
88,11.541687723520955,-2.4689744165621357,25.871692477243215
