,X,Y,Z
0,9.881925312379806,7.565894891666529,20.03705279287507
1,8.566417586062673,-36.856235854270984,35.22616647505767
2,8.874240549581373,4.6507393105626385,20.708156940024487
3,-15.538508668531403,12.08399615522922,24.33113583564768
4,-42.82521602836857,4.935016470010062,31.80260821871534
5,12.90978216327223,7.180466234217855,14.013713967949606
6,12.919832509342047,6.485916600219012,14.268867771494595
7,13.289701605361191,7.762416592338786,6.573043992848508
8,7.020731317790655,10.238307587897355,5.363898642615618
9,-35.099752100251465,8.123717888084956,25.000746808695
10,7.256327017714212,9.148556689005067,11.955612579293145
11,20.208953124092826,-53.537599854493884,16.207881173641155
12,-12.220687715874767,-61.6752449246913,16.28917721315004
13,-26.497409634207767,-55.445220945075356,7.269667461809788
14,-61.772012812936794,-7.528084659069104,8.694263675251934
15,13.982359104253828,-13.878303442806873,9.276772868994161
16,-4.833535191613397,-64.529752493306,9.59574310177387
17,8.874768632580789,-30.865748107906235,34.53883472374157
18,12.205004152260106,4.879402326473345,14.661140087263604
19,17.759924602799636,-59.7641475278767,16.176631477699875
20,10.341652529048478,-59.62454626497449,-0.03684765015081304
21,11.836338379255263,-28.569356885362446,20.57212186275672
22,-43.3202473615522,5.188704491861458,24.79898172587645
23,-64.30572091112117,6.805691956746758,20.104761616105268
24,11.706910450696551,-62.71281541748869,1.105644186337619
25,13.516166708065334,-5.108379247059387,10.183699767825654
26,6.887492164862903,-54.472737276546596,-1.4236071658935625
27,3.39671216205791,-61.70894236129623,26.423708264438584
28,13.400062888434803,-4.472476627174116,10.113747413549758
29,8.181132387929125,7.82854020086028,26.32078744841429
30,7.489735854152062,-3.4715119742442306,21.5980431100461
31,6.698829025250393,10.335250993839933,5.326563570446529
32,6.5599061319334675,10.000892542295594,-1.0314061021706245
33,-15.098331846275652,-70.45027836041828,15.649168113306544
34,-50.01335541131096,-19.091971410265362,34.846011451387305
35,-21.530921590749827,-63.66329442423617,23.41557749104963
36,4.448648321800353,-52.277550720005905,33.970805572122764
37,-49.7931233211309,-20.88136962679715,19.47989856137522
38,-3.7936330946058865,-59.261290992710684,32.19013072371594
39,12.673947376606375,-65.45432320070776,12.327658251064769
40,-68.40735677737847,8.88969821506946,14.716983225594952
41,-3.2332541277879367,10.51825760659442,16.58037752963214
42,3.6292991958830383,-70.2327495839862,12.564280596378888
43,7.361820584330467,8.490241311022901,18.854786399170948
44,11.725077707930659,-65.09921003752746,16.304832443005996
45,5.186989658112517,9.910446947617205,31.734148053831156
46,-4.01661900810372,-70.09060376105018,12.705301053504064
47,1.4791872933452268,10.662571261385013,11.17615261178439
